류, 사과, 후지, 1, 0, 85.0
류, 망고, 망고, 0, 0, 1200.0
류, 사과, 미얀마, 1, 0, 109.5
류, 포도, 샤인마스캇, 1, 0, 775.0
류, 바나나, 기타바나나, 1, 0, 225.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 250.0
과채류, 토마토, 토마토, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 99.5
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 179.5
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 방울토마토, 대추방울, 1, 0, 450.0
류, 감귤, 기타감귤, 1, 0, 210.0
류, 망고, 망고, 0, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 280.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
류, 바나나, 기타바나나, 1, 0, 225.0
채류, 상추, 꽃적상추, 1, 0, 275.0
류, 사과, 후지, 1, 0, 190.0
류, 호두, 호두, 1, 0, 480.0
과채류, 토마토, 토마토, 1, 0, 180.0
채소류, 쪽파, 쪽파, 1, 0, 263.0
, 감자, 기타감자, 1, 0, 200.0
류, 람부탄, 람부탄, 1, 0, 358.33334
류, 망고, 망고, 0, 0, 1200.0
류, 바나나, 기타바나나, 1, 0, 225.0
류, 무, 기타무, 1, 0, 46.0
작물류, 땅콩, 기타땅콩, 1, 0, 470.0
류, 감귤, 조생귤, 1, 0, 252.0
류, 파인애플, 파인애플, 0, 0, 216.66667
채류, 깻잎, 깻잎, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 119.5
채류, 상추, 꽃적상추, 1, 0, 450.0
류, 사과, 후지, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 185.0
류, 람부탄, 람부탄, 1, 0, 358.33334
류, 단감, 부유, 1, 0, 170.0
류, 포도, 샤인마스캇, 1, 0, 175.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 바나나, 기타바나나, 1, 0, 225.0
과채류, 토마토, 토마토, 1, 0, 150.0
류, 망고, 망고, 0, 0, 1200.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 450.0
류, 사과, 후지, 1, 0, 370.0
류, 람부탄, 람부탄, 1, 0, 358.33334
류, 바나나, 기타바나나, 1, 0, 225.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 145.0
류, 망고, 망고, 0, 0, 1200.0
류, 사과, 미얀마, 1, 0, 234.5
류, 감귤, 비가림감귤, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 151.0
채류, 상추, 청상추, 1, 0, 250.0
류, 람부탄, 람부탄, 1, 0, 358.33334
류, 사과, 미얀마, 1, 0, 239.5
과채류, 딸기, 설향, 1, 0, 1400.0
채류, 상추, 꽃적상추, 1, 0, 375.0
과채류, 딸기, 설향, 1, 0, 770.0
채류, 깻잎, 깻잎, 1, 0, 860.0
과채류, 딸기, 설향, 1, 0, 450.0
류, 사과, 후지, 1, 0, 420.0
류, 망고, 망고, 0, 0, 1200.0
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 후지, 1, 0, 190.0
채류, 깻잎, 깻잎, 1, 0, 813.3333
류, 사과, 미얀마, 1, 0, 355.0
류, 사과, 미얀마, 1, 0, 83.0
류, 망고, 망고, 0, 0, 1200.0
류, 감귤, 비가림감귤, 1, 0, 130.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 1233.3334
채류, 상추, 꽃적상추, 1, 0, 325.0
류, 단감, 부유, 1, 0, 210.0
류, 감귤, 조생귤, 1, 0, 176.0
류, 파인애플, 파인애플, 0, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 926.6667
류, 망고, 망고, 0, 0, 1200.0
류, 사과, 후지, 1, 0, 274.5
채류, 상추, 꽃적상추, 1, 0, 325.0
채류, 시금치, 시금치, 1, 0, 187.5
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 토마토, 토마토, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 1460.0
과채류, 딸기, 설향, 1, 0, 960.0
채류, 상추, 꽃적상추, 1, 0, 450.0
류, 포도, 샤인마스캇, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 331.0
류, 사과, 후지, 1, 0, 269.5
과채류, 딸기, 설향, 1, 0, 1180.0
과채류, 딸기, 설향, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 104.0
류, 파인애플, 파인애플, 0, 0, 300.0
류, 파세리(향미나리), 파세리, 1, 0, 250.0
류, 사과, 후지, 1, 0, 250.0
류, 감귤, 비가림감귤, 1, 0, 200.0
류, 만감, 하귤, 1, 0, 500.0
류, 배, 신고, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 344.5
채류, 얼갈이배추, 얼갈이배추, 1, 0, 150.0
류, 감귤, 레드향, 1, 0, 400.0
채소류, 쪽파, 쪽파, 1, 0, 350.0
채류, 깻잎, 깻잎, 1, 0, 966.6667
류, 사과, 미얀마, 1, 0, 94.5
류, 만감, 하귤, 1, 0, 516.6667
류, 사과, 미얀마, 1, 0, 137.0
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 107.5
류, 사과, 미얀마, 1, 0, 158.0
류, 사과, 미얀마, 1, 0, 324.5
류, 사과, 미얀마, 1, 0, 86.5
류, 사과, 미얀마, 1, 0, 155.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 162.5
류, 사과, 미얀마, 1, 0, 161.5
류, 사과, 미얀마, 1, 0, 213.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 144.5
류, 사과, 미얀마, 1, 0, 258.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 155.0
류, 사과, 미얀마, 1, 0, 166.5
류, 사과, 미얀마, 1, 0, 150.0
류, 바나나, 기타바나나, 1, 0, 242.3077
류, 파인애플, 기타파인애플, 1, 0, 216.66667
류, 파인애플, 기타파인애플, 1, 0, 166.66667
류, 파인애플, 기타파인애플, 1, 0, 250.0
류, 레몬, 레몬, 0, 0, 447.05884
류, 아보카도, 아보카도, 1, 0, 420.0
류, 용과, 용과, 0, 0, 540.0
류, 포도, 포도, 0, 0, 675.0
류, 포도, 포도, 0, 0, 712.5
류, 바나나, 기타바나나, 1, 0, 288.46155
류, 감귤, 레드향, 1, 0, 616.6667
류, 오렌지, 기타오렌지, 1, 0, 616.6667
류, 오렌지, 기타오렌지, 1, 0, 616.6667
류, 감귤, 레드향, 1, 0, 616.6667
과채류, 딸기, 설향, 1, 0, 820.0
류, 사과, 미얀마, 1, 0, 118.0
류, 단감, 부유, 1, 0, 155.0
류, 사과, 기타사과, 1, 0, 354.5
류, 단감, 부유, 1, 0, 336.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 720.0
류, 사과, 기타사과, 1, 0, 394.5
과채류, 수박, 수박, 1, 0, 413.63635
류, 사과, 미얀마, 1, 0, 184.5
류, 감귤, 조생귤, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 방울토마토, 대추방울, 1, 0, 373.33334
과채류, 토마토, 토마토, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 229.5
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 221.0
류, 사과, 미얀마, 1, 0, 249.5
류, 사과, 미얀마, 1, 0, 261.5
류, 사과, 미얀마, 1, 0, 257.5
류, 사과, 미얀마, 1, 0, 107.5
류, 사과, 미얀마, 1, 0, 299.5
류, 비타민, 비타민, 1, 0, 388.75
류, 사과, 미얀마, 1, 0, 263.0
류, 사과, 미얀마, 1, 0, 279.5
류, 사과, 후지, 1, 0, 190.0
류, 감귤, 레드향, 1, 0, 566.6667
류, 바나나, 기타바나나, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 45.0
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 장희, 1, 0, 1500.0
류, 사과, 미얀마, 1, 0, 84.5
류, 감귤, 레드향, 1, 0, 566.6667
류, 만감, 하귤, 1, 0, 516.6667
류, 사과, 미얀마, 1, 0, 256.0
류, 사과, 미얀마, 1, 0, 234.5
과채류, 딸기, 설향, 1, 0, 800.0
류, 감귤, 레드향, 1, 0, 776.6667
류, 감귤, 레드향, 1, 0, 666.6667
류, 사과, 미얀마, 1, 0, 339.5
류, 사과, 미얀마, 1, 0, 57.5
류, 사과, 미얀마, 1, 0, 134.5
류, 사과, 후지, 1, 0, 233.0
류, 감귤, 레드향, 1, 0, 666.6667
류, 사과, 후지, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 139.5
류, 사과, 미얀마, 1, 0, 384.5
채류, 고수, 고수, 1, 0, 600.0
류, 사과, 후지, 1, 0, 220.0
류, 감귤, 레드향, 1, 0, 533.3333
류, 사과, 미얀마, 1, 0, 156.0
류, 바나나, 바나나, 0, 0, 230.76923
류, 사과, 미얀마, 1, 0, 149.5
과채류, 토마토, 토마토, 1, 0, 320.0
과채류, 토마토, 토마토, 1, 0, 320.0
류, 감귤, 비가림감귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 161.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 190.0
류, 바나나, 바나나, 0, 0, 215.38461
류, 사과, 미얀마, 1, 0, 248.0
류, 사과, 미얀마, 1, 0, 155.5
과채류, 딸기, 설향, 1, 0, 1950.0
류, 사과, 미얀마, 1, 0, 169.5
류, 사과, 미얀마, 1, 0, 161.0
류, 감귤, 레드향, 1, 0, 853.3333
류, 감귤, 레드향, 1, 0, 533.3333
류, 사과, 미얀마, 1, 0, 224.5
류, 단감, 부유, 1, 0, 45.0
류, 사과, 미얀마, 1, 0, 177.5
류, 마, 기타마, 1, 0, 459.0
류, 바나나, 바나나, 0, 0, 215.38461
류, 사과, 미얀마, 1, 0, 279.0
류, 사과, 미얀마, 1, 0, 240.0
과채류, 딸기, 설향, 1, 0, 990.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 감귤, 비가림감귤, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 129.5
류, 사과, 미얀마, 1, 0, 274.5
류, 감귤, 레드향, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 113.0
과채류, 토마토, 토마토, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1200.0
채류, 상추, 꽃적상추, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1170.0
류, 바나나, 바나나, 0, 0, 215.38461
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 시금치, 시금치, 1, 0, 225.0
과채류, 방울토마토, 대추방울, 1, 0, 500.0
류, 사과, 후지, 1, 0, 240.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 170.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 레드향, 1, 0, 400.0
류, 사과, 후지, 1, 0, 340.0
류, 사과, 미얀마, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 279.5
류, 사과, 미얀마, 1, 0, 219.5
류, 감귤, 조생귤, 1, 0, 200.0
채류, 시금치, 시금치, 1, 0, 125.0
류, 사과, 후지, 1, 0, 240.0
과채류, 토마토, 토마토, 1, 0, 170.0
류, 포도, 샤인마스캇, 1, 0, 480.0
류, 바나나, 바나나, 0, 0, 238.46153
류, 사과, 미얀마, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 295.0
류, 사과, 후지, 1, 0, 166.0
류, 감귤, 조생귤, 1, 0, 274.0
류, 바나나, 바나나, 0, 0, 200.0
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 미얀마, 1, 0, 189.5
류, 감귤, 기타감귤, 1, 0, 138.0
류, 사과, 미얀마, 1, 0, 269.5
류, 사과, 미얀마, 1, 0, 201.0
류, 바나나, 바나나, 0, 0, 238.46153
과채류, 토마토, 토마토, 1, 0, 190.0
류, 사과, 미시마, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 100.0
과채류, 토마토, 완숙토마토, 1, 0, 184.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미야비, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미시마, 1, 0, 84.5
과채류, 딸기, 설향, 1, 0, 500.0
류, 바나나, 바나나, 0, 0, 238.46153
과채류, 딸기, 설향, 1, 0, 1180.0
류, 감귤, 기타감귤, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 319.5
과채류, 딸기, 설향, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 178.0
류, 감귤, 조생귤, 1, 0, 186.0
과채류, 토마토, 토마토, 1, 0, 160.0
류, 바나나, 기타바나나, 1, 0, 242.3077
류, 감귤, 조생귤, 1, 0, 220.0
류, 바나나, 바나나, 0, 0, 292.30768
류, 단감, 부유, 1, 0, 260.0
채류, 시금치, 시금치, 1, 0, 175.0
류, 파인애플, 기타파인애플, 1, 0, 216.66667
류, 사과, 미얀마, 1, 0, 260.0
채류, 깻잎, 깻잎, 1, 0, 970.0
류, 사과, 미얀마, 1, 0, 219.5
류, 감귤, 천혜향, 1, 0, 353.33334
류, 사과, 미얀마, 1, 0, 79.5
과채류, 토마토, 토마토, 1, 0, 160.0
류, 바나나, 바나나, 0, 0, 292.30768
류, 감귤, 비가림감귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1190.0
류, 사과, 미얀마, 1, 0, 245.0
류, 사과, 미얀마, 1, 0, 321.0
류, 파인애플, 기타파인애플, 1, 0, 166.66667
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 184.5
류, 감귤, 비가림감귤, 1, 0, 230.0
류, 파인애플, 파인애플, 0, 0, 300.0
과채류, 방울토마토, 대추방울, 1, 0, 450.0
류, 사과, 미얀마, 1, 0, 113.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 감귤, 비가림감귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 244.5
류, 배, 신고, 1, 0, 253.33333
류, 사과, 미시마, 1, 0, 129.5
류, 포도, 샤인마스캇, 1, 0, 400.0
류, 파인애플, 기타파인애플, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 토마토, 토마토, 1, 0, 180.0
과채류, 토마토, 토마토, 1, 0, 150.0
류, 레몬, 레몬, 0, 0, 447.05884
류, 사과, 미얀마, 1, 0, 201.0
채류, 시금치, 시금치, 1, 0, 230.0
류, 감귤, 조생귤, 1, 0, 230.0
류, 사과, 후지, 1, 0, 120.0
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미시마, 1, 0, 220.0
류, 사과, 미시마, 1, 0, 158.0
류, 아보카도, 아보카도, 1, 0, 420.0
채류, 시금치, 시금치, 1, 0, 440.0
류, 사과, 미얀마, 1, 0, 284.5
류, 용과, 용과, 0, 0, 540.0
류, 포도, 포도, 0, 0, 675.0
류, 포도, 포도, 0, 0, 712.5
류, 바나나, 기타바나나, 1, 0, 288.46155
과채류, 딸기, 설향, 1, 0, 650.0
류, 사과, 미얀마, 1, 0, 231.5
채류, 부추, 일반부추, 1, 0, 533.3333
채류, 부추, 일반부추, 1, 0, 533.3333
채류, 부추, 일반부추, 1, 0, 533.3333
류, 사과, 미얀마, 1, 0, 277.5
류, 사과, 미얀마, 1, 0, 277.0
류, 사과, 후지, 1, 0, 94.5
류, 사과, 미얀마, 1, 0, 280.5
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 토마토, 토마토, 1, 0, 200.0
류, 단감, 부유, 1, 0, 125.0
류, 단감, 부유, 1, 0, 175.0
류, 단감, 부유, 1, 0, 125.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 레드향, 1, 0, 233.33333
과채류, 딸기, 설향, 1, 0, 1000.0
채류, 시금치, 시금치, 1, 0, 325.0
과채류, 딸기, 설향, 1, 0, 810.0
류, 치커리, 치커리, 1, 0, 350.0
류, 치커리, 치커리, 1, 0, 350.0
류, 감귤, 조생귤, 1, 0, 240.0
류, 치커리, 치커리, 1, 0, 350.0
과채류, 방울토마토, 대추방울, 1, 0, 526.6667
채류, 근대, 적근대, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 62.5
류, 사과, 미얀마, 1, 0, 74.5
류, 셀러리(양미나리), 셀러리, 1, 0, 80.0
류, 셀러리(양미나리), 셀러리, 1, 0, 80.0
류, 사과, 미얀마, 1, 0, 94.5
류, 사과, 미얀마, 1, 0, 126.5
류, 사과, 미얀마, 1, 0, 184.5
류, 사과, 미얀마, 1, 0, 134.5
류, 사과, 미얀마, 1, 0, 225.0
류, 사과, 미얀마, 1, 0, 194.5
류, 사과, 미얀마, 1, 0, 456.0
류, 사과, 미얀마, 1, 0, 274.5
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 244.5
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 186.5
류, 사과, 미얀마, 1, 0, 234.5
과채류, 토마토, 토마토, 1, 0, 320.0
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 249.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 체리, 체리, 0, 0, 880.0
과채류, 토마토, 토마토, 1, 0, 140.0
류, 사과, 미얀마, 1, 0, 215.5
과채류, 딸기, 설향, 1, 0, 830.0
류, 사과, 미얀마, 1, 0, 352.5
류, 사과, 미얀마, 1, 0, 205.5
과채류, 딸기, 설향, 1, 0, 1250.0
류, 체리, 체리, 0, 0, 200.0
과채류, 방울토마토, 대추방울, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 방울토마토, 대추방울, 1, 0, 443.33334
채류, 상추, 청상추, 1, 0, 400.0
과채류, 토마토, 토마토, 1, 0, 170.0
채류, 상추, 청상추, 1, 0, 400.0
과채류, 딸기, 설향, 1, 0, 1000.0
과채류, 토마토, 토마토, 1, 0, 190.0
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 후지, 1, 0, 246.0
류, 사과, 미얀마, 1, 0, 256.0
류, 사과, 미얀마, 1, 0, 74.5
과채류, 토마토, 토마토, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 사과, 후지, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 299.5
류, 만감, 기타만감, 1, 0, 500.0
과채류, 토마토, 토마토, 1, 0, 160.0
과채류, 방울토마토, 대추방울, 1, 0, 450.0
류, 사과, 후지, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 229.5
과채류, 딸기, 설향, 1, 0, 1350.0
류, 감귤, 비가림감귤, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 1170.0
과채류, 토마토, 토마토, 1, 0, 180.0
과채류, 토마토, 토마토, 1, 0, 150.0
류, 감귤, 레드향, 1, 0, 830.0
과채류, 방울토마토, 대추방울, 1, 0, 330.0
과채류, 딸기, 장희, 1, 0, 1060.0
류, 무, 기타무, 1, 0, 50.0
과채류, 딸기, 설향, 1, 0, 1320.0
류, 사과, 후지, 1, 0, 330.0
과채류, 딸기, 설향, 1, 0, 1100.0
채류, 시금치, 시금치, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 1540.0
채류, 시금치, 시금치, 1, 0, 380.0
류, 포도, 샤인마스캇, 1, 0, 400.0
류, 포도, 샤인마스캇, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 용과, 용과, 0, 0, 540.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 후지, 1, 0, 330.0
채류, 시금치, 시금치, 1, 0, 420.0
류, 사과, 미얀마, 1, 0, 260.0
류, 마, 기타마, 1, 0, 589.0
류, 감귤, 기타감귤, 1, 0, 102.0
채류, 청경채, 청경채, 1, 0, 262.5
류, 파인애플, 파인애플, 0, 0, 300.0
채류, 깻잎, 깻잎, 1, 0, 793.3333
류, 포도, 포도, 0, 0, 675.0
류, 사과, 미시마, 1, 0, 174.5
과채류, 딸기, 설향, 1, 0, 1050.0
류, 만감, 기타만감, 1, 0, 503.57144
류, 사과, 미얀마, 1, 0, 335.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 275.0
류, 감귤, 비가림감귤, 1, 0, 160.0
류, 배, 신고, 1, 0, 300.0
과채류, 딸기, 설향, 1, 0, 1420.0
류, 포도, 포도, 0, 0, 712.5
채류, 시금치, 시금치, 1, 0, 330.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 사과, 미시마, 1, 0, 168.0
류, 포도, 샤인마스캇, 1, 0, 515.0
류, 사과, 미시마, 1, 0, 221.0
류, 사과, 미얀마, 1, 0, 311.5
류, 사과, 미얀마, 1, 0, 259.0
류, 포도, 샤인마스캇, 1, 0, 600.0
류, 사과, 후지, 1, 0, 192.0
류, 바나나, 바나나, 0, 0, 246.15384
류, 사과, 미얀마, 1, 0, 263.5
채류, 시금치, 시금치, 1, 0, 400.0
류, 바나나, 기타바나나, 1, 0, 288.46155
과채류, 딸기, 설향, 1, 0, 1266.6666
류, 사과, 미시마, 1, 0, 269.5
류, 사과, 미얀마, 1, 0, 294.5
과채류, 딸기, 설향, 1, 0, 810.0
류, 단감, 부유, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 360.0
류, 감귤, 비가림감귤, 1, 0, 160.0
류, 감귤, 기타감귤, 1, 0, 150.0
류, 감귤, 조생귤, 1, 0, 200.0
채류, 시금치, 시금치, 1, 0, 410.0
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 설향, 1, 0, 1430.0
류, 포도, 샤인마스캇, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 1900.0
채류, 부추, 일반부추, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 295.0
작물류, 유채, 식용, 1, 0, 165.0
류, 사과, 미시마, 1, 0, 270.0
과채류, 토마토, 완숙토마토, 1, 0, 220.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 사과, 후지, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 344.5
과채류, 딸기, 설향, 1, 0, 1106.6666
류, 감귤, 조생귤, 1, 0, 200.0
채류, 시금치, 시금치, 1, 0, 400.0
류, 사과, 미시마, 1, 0, 271.5
, 팥, 팥, 1, 0, 800.0
류, 사과, 로얄부사, 1, 0, 450.0
류, 사과, 후지, 1, 0, 360.0
류, 사과, 미시마, 1, 0, 248.0
과채류, 방울토마토, 대추방울, 1, 0, 750.0
류, 사과, 미얀마, 1, 0, 261.0
류, 사과, 미시마, 1, 0, 420.0
채류, 시금치, 시금치, 1, 0, 420.0
류, 감귤, 조생귤, 1, 0, 236.0
과채류, 딸기, 설향, 1, 0, 900.0
채류, 깻잎, 깻잎, 1, 0, 833.3333
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 비가림감귤, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 1300.0
채류, 시금치, 시금치, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 312.5
류, 사과, 후지, 1, 0, 155.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 감귤, 비가림감귤, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 324.5
채류, 부추, 일반부추, 1, 0, 387.5
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 302.5
류, 감귤, 조생귤, 1, 0, 260.0
류, 감귤, 비가림감귤, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 294.5
채류, 시금치, 시금치, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 미얀마, 1, 0, 299.5
류, 사과, 로얄부사, 1, 0, 265.0
류, 사과, 미얀마, 1, 0, 144.5
과채류, 딸기, 설향, 1, 0, 750.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 미얀마, 1, 0, 78.0
류, 대추, 건대추, 1, 0, 500.0
류, 사과, 후지, 1, 0, 202.5
류, 사과, 미얀마, 1, 0, 159.5
류, 사과, 후지, 1, 0, 219.5
류, 사과, 미얀마, 1, 0, 172.5
채류, 미나리, 기타미나리, 1, 0, 672.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 방울토마토, 대추방울, 1, 0, 466.66666
류, 사과, 미얀마, 1, 0, 224.0
과채류, 딸기, 설향, 1, 0, 1150.0
류, 감귤, 레드향, 1, 0, 533.3333
류, 오렌지, 기타오렌지, 1, 0, 533.3333
류, 사과, 미얀마, 1, 0, 270.0
과채류, 토마토, 토마토, 1, 0, 232.0
류, 사과, 후지, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 사과, 미얀마, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 사과, 미얀마, 1, 0, 265.0
류, 사과, 후지, 1, 0, 230.0
, 감자, 수미, 1, 0, 259.0
과채류, 딸기, 설향, 1, 0, 1200.0
채류, 얼갈이배추, 알배기, 1, 0, 150.0
류, 단감, 부유, 1, 0, 155.0
과채류, 딸기, 설향, 1, 0, 1060.0
과채류, 방울토마토, 대추방울, 1, 0, 443.33334
류, 단감, 부유, 1, 0, 155.0
류, 사과, 미얀마, 1, 0, 294.5
류, 사과, 미얀마, 1, 0, 385.0
류, 사과, 미얀마, 1, 0, 330.5
류, 사과, 미얀마, 1, 0, 369.5
류, 사과, 미얀마, 1, 0, 492.5
류, 사과, 미얀마, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 495.5
류, 사과, 미얀마, 1, 0, 349.0
류, 호박, 애호박, 1, 0, 362.5
류, 사과, 미얀마, 1, 0, 119.5
류, 사과, 미얀마, 1, 0, 344.5
류, 사과, 미얀마, 1, 0, 349.5
류, 사과, 미얀마, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 44.5
류, 사과, 미얀마, 1, 0, 100.5
류, 사과, 미얀마, 1, 0, 68.0
채류, 상추, 꽃적상추, 1, 0, 550.0
류, 사과, 미얀마, 1, 0, 160.5
류, 사과, 미얀마, 1, 0, 179.5
류, 사과, 미얀마, 1, 0, 169.5
류, 곶감, 곶감, 1, 0, 1012.5
류, 사과, 미얀마, 1, 0, 229.5
류, 단감, 부유, 1, 0, 90.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 포도, 샤인마스캇, 1, 0, 925.0
과채류, 딸기, 설향, 1, 0, 1350.0
과채류, 토마토, 토마토, 1, 0, 320.0
과채류, 토마토, 토마토, 1, 0, 140.0
