과채류, 딸기, 설향, 1, 0, 890.0
류, 파인애플, 파인애플, 0, 0, 200.0
채류, 양배추, 양배추, 1, 0, 25.0
류, 포도, 샤인마스캇, 1, 0, 700.0
류, 사과, 후지, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 사과, 미시마, 1, 0, 180.0
과채류, 방울토마토, 대추방울, 1, 0, 450.0
채소류, 쪽파, 깐쪽파, 1, 0, 945.0
류, 사과, 후지, 1, 0, 242.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 단감, 부유, 1, 0, 169.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 바나나, 1, 0, 138.46153
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미시마, 1, 0, 200.0
채류, 깻잎, 깻잎, 1, 0, 766.6667
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 63.0
류, 사과, 미얀마, 1, 0, 340.0
류, 감귤, 조생귤, 1, 0, 272.0
류, 오렌지, 기타오렌지, 1, 0, 416.66666
류, 사과, 기타사과, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 1180.0
과채류, 딸기, 설향, 1, 0, 970.0
과채류, 토마토, 완숙토마토, 1, 0, 820.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 422.0
류, 호박, 애호박, 1, 0, 393.75
과채류, 딸기, 설향, 1, 0, 1150.0
류, 당근, 당근, 1, 0, 125.0
과채류, 딸기, 설향, 1, 0, 1150.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 후지, 1, 0, 170.0
과채류, 토마토, 토마토, 1, 0, 270.0
과채류, 딸기, 설향, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 880.0
류, 체리, 체리, 1, 0, 700.0
류, 사과, 로얄부사, 1, 0, 420.0
류, 단감, 부유, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 920.0
류, 사과, 미얀마, 1, 0, 97.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 후지, 1, 0, 400.0
류, 사과, 미얀마, 1, 0, 101.0
류, 사과, 후지, 1, 0, 252.0
류, 사과, 후지, 1, 0, 260.0
류, 단감, 부유, 1, 0, 140.0
과채류, 딸기, 장희, 1, 0, 750.0
과채류, 토마토, 완숙토마토, 1, 0, 820.0
류, 단감, 부유, 1, 0, 150.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 감귤, 레드향, 1, 0, 536.6667
과채류, 딸기, 설향, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1320.0
채류, 양배추, 양배추, 1, 0, 31.25
과채류, 딸기, 설향, 1, 0, 1100.0
류, 포도, 샤인마스캇, 1, 0, 650.0
채류, 달래, 달래, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 151.0
류, 사과, 기타사과, 1, 0, 260.0
류, 만감, 한라봉, 1, 0, 253.33333
과채류, 딸기, 설향, 1, 0, 1250.0
류, 바나나, 바나나, 1, 0, 138.46153
류, 사과, 미얀마, 1, 0, 183.0
류, 사과, 미얀마, 1, 0, 150.0
류, 사과, 후지, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 딸기, 설향, 1, 0, 1800.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1130.0
류, 포도, 샤인마스캇, 1, 0, 650.0
과채류, 딸기, 설향, 1, 0, 920.0
류, 사과, 미얀마, 1, 0, 129.5
류, 사과, 미얀마, 1, 0, 226.0
과채류, 딸기, 설향, 1, 0, 1053.3334
류, 사과, 후지, 1, 0, 145.0
류, 감귤, 조생귤, 1, 0, 158.0
과채류, 딸기, 설향, 1, 0, 380.0
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 사과, 후지, 1, 0, 260.0
류, 포도, 샤인마스캇, 1, 0, 245.0
류, 포도, 샤인마스캇, 1, 0, 675.0
류, 사과, 미얀마, 1, 0, 180.0
류, 단감, 부유, 1, 0, 110.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 포도, 샤인마스캇, 1, 0, 650.0
과채류, 방울토마토, 대추방울, 1, 0, 180.0
류, 마, 기타마, 1, 0, 280.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 229.5
류, 감귤, 조생귤, 1, 0, 284.0
류, 사과, 미얀마, 1, 0, 250.0
과채류, 토마토, 토마토, 1, 0, 138.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 배, 신고, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 234.5
류, 감귤, 기타감귤, 1, 0, 176.0
과채류, 토마토, 완숙토마토, 1, 0, 210.0
, 감자, 수미, 1, 0, 170.0
과채류, 토마토, 완숙토마토, 1, 0, 210.0
, 고구마, 호박고구마, 1, 0, 389.5
류, 망고, 망고, 0, 0, 800.0
류, 망고, 망고, 0, 0, 800.0
류, 망고, 망고, 0, 0, 800.0
류, 망고, 망고, 0, 0, 800.0
류, 망고, 망고, 0, 0, 800.0
류, 사과, 미얀마, 1, 0, 111.0
류, 사과, 미얀마, 1, 0, 186.0
류, 사과, 미얀마, 1, 0, 211.0
류, 사과, 미얀마, 1, 0, 202.5
류, 참다래(키위), 기타참다래, 1, 0, 500.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1700.0
류, 사과, 기타사과, 1, 0, 94.5
과채류, 딸기, 설향, 1, 0, 850.0
류, 바나나, 바나나, 1, 0, 200.0
류, 사과, 기타사과, 1, 0, 134.5
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 90.0
과채류, 딸기, 설향, 1, 0, 1500.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 186.0
과채류, 딸기, 설향, 1, 0, 1650.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 오이, 백다다기, 1, 0, 470.0
류, 오이, 백다다기, 1, 0, 426.66666
과채류, 딸기, 설향, 1, 0, 1650.0
류, 포도, 샤인마스캇, 1, 0, 710.0
류, 오이, 백다다기, 1, 0, 410.0
류, 포도, 샤인마스캇, 1, 0, 600.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 감귤, 비가림감귤, 1, 0, 100.0
류, 감귤, 비가림감귤, 1, 0, 100.0
류, 사과, 로얄부사, 1, 0, 570.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 비가림감귤, 1, 0, 120.0
류, 감귤, 비가림감귤, 1, 0, 120.0
류, 사과, 미얀마, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 182.0
류, 단감, 부유, 1, 0, 85.0
류, 사과, 미얀마, 1, 0, 269.5
류, 사과, 미얀마, 1, 0, 325.0
류, 단감, 부유, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 349.5
과채류, 딸기, 설향, 1, 0, 580.0
류, 사과, 미얀마, 1, 0, 270.5
류, 사과, 미얀마, 1, 0, 374.5
류, 사과, 미얀마, 1, 0, 274.5
과채류, 딸기, 설향, 1, 0, 1200.0
류, 사과, 미얀마, 1, 0, 260.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 399.5
류, 사과, 미얀마, 1, 0, 211.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 245.0
류, 파인애플, 기타파인애플, 1, 0, 220.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 275.0
과채류, 딸기, 설향, 1, 0, 1570.0
채소류, 풋고추, 청양, 1, 0, 757.5
과채류, 딸기, 설향, 1, 0, 1750.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 사과, 미야비, 1, 0, 300.0
류, 사과, 미얀마, 1, 0, 100.0
류, 파인애플, 기타파인애플, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 287.5
과채류, 딸기, 장희, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1800.0
류, 파인애플, 기타파인애플, 1, 0, 260.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 287.5
류, 바나나, 바나나, 0, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 180.0
류, 단감, 부유, 1, 0, 110.0
류, 바나나, 기타바나나, 1, 0, 223.07692
과채류, 딸기, 설향, 1, 0, 1400.0
채류, 깻잎, 깻잎, 1, 0, 800.0
과채류, 딸기, 설향, 1, 0, 1130.0
류, 단감, 부유, 1, 0, 135.0
류, 사과, 미얀마, 1, 0, 170.0
류, 사과, 미야비, 1, 0, 280.0
류, 파인애플, 기타파인애플, 1, 0, 260.0
류, 사과, 미시마, 1, 0, 80.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 990.0
류, 사과, 후지, 1, 0, 190.0
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 사과, 후지, 1, 0, 188.0
류, 곶감, 감말랭이, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 204.5
류, 사과, 미시마, 1, 0, 100.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 바나나, 바나나, 0, 0, 200.0
류, 포도, 샤인마스캇, 1, 0, 675.0
채류, 깻잎, 깻잎, 1, 0, 700.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 바나나, 바나나, 1, 0, 138.46153
류, 사과, 미얀마, 1, 0, 501.0
류, 사과, 미얀마, 1, 0, 295.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 배, 신고, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 감귤, 기타감귤, 1, 0, 132.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 사과, 미시마, 1, 0, 120.0
류, 사과, 미시마, 1, 0, 140.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 파인애플, 파인애플, 0, 0, 208.33333
류, 바나나, 기타바나나, 1, 0, 200.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 바나나, 기타바나나, 1, 0, 223.07692
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 비가림감귤, 1, 0, 180.0
류, 사과, 미야비, 1, 0, 420.0
과채류, 수박, 수박, 1, 0, 366.25
류, 감귤, 조생귤, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 1280.0
류, 바나나, 기타바나나, 1, 0, 223.07692
류, 사과, 미시마, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 140.0
채류, 깻잎, 깻잎, 1, 0, 1250.0
류, 바나나, 기타바나나, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 880.0
채류, 깻잎, 깻잎순, 1, 0, 466.66666
류, 사과, 후지, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 232.0
류, 만감, 한라봉, 1, 0, 283.33334
류, 사과, 미시마, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 100.0
과채류, 딸기, 설향, 1, 0, 600.0
류, 바나나, 바나나, 0, 0, 200.0
류, 파인애플, 파인애플, 0, 0, 200.0
류, 사과, 후지, 1, 0, 315.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 감귤, 조생귤, 1, 0, 80.0
과채류, 토마토, 완숙토마토, 1, 0, 210.0
과채류, 방울토마토, 대추방울, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 350.0
채류, 깻잎, 깻잎, 1, 0, 800.0
류, 파인애플, 파인애플, 0, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1520.0
류, 사과, 미얀마, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 880.0
류, 사과, 미얀마, 1, 0, 225.0
과채류, 딸기, 금실, 1, 0, 870.0
류, 단감, 부유, 1, 0, 160.0
류, 사과, 미얀마, 1, 0, 330.0
채류, 깻잎, 깻잎, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 185.5
류, 사과, 미얀마, 1, 0, 205.5
류, 포도, 샤인마스캇, 1, 0, 650.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1280.0
류, 파인애플, 파인애플, 0, 0, 200.0
류, 단감, 부유, 1, 0, 160.0
류, 가지, 건가지, 1, 0, 500.0
채류, 깻잎, 깻잎, 1, 0, 766.6667
류, 바나나, 기타바나나, 1, 0, 200.0
류, 감귤, 조생귤, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 249.5
과채류, 토마토, 토마토, 1, 0, 700.0
류, 사과, 후지, 1, 0, 170.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 바나나, 바나나, 1, 0, 138.46153
과채류, 딸기, 설향, 1, 0, 1100.0
류, 당근, 당근, 1, 0, 90.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 후지, 1, 0, 280.0
류, 사과, 미얀마, 1, 0, 254.5
과채류, 딸기, 설향, 1, 0, 1280.0
류, 사과, 후지, 1, 0, 330.0
류, 사과, 미얀마, 1, 0, 275.0
류, 체리, 체리, 1, 0, 900.0
류, 포도, 샤인마스캇, 1, 0, 750.0
류, 사과, 기타사과, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 700.0
과채류, 방울토마토, 대추방울, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 319.5
류, 사과, 후지, 1, 0, 170.0
류, 사과, 미얀마, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 334.5
류, 사과, 미얀마, 1, 0, 82.5
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 364.5
류, 감귤, 조생귤, 1, 0, 310.0
류, 사과, 미얀마, 1, 0, 233.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 사과, 미얀마, 1, 0, 274.5
류, 사과, 미얀마, 1, 0, 115.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 바나나, 바나나, 1, 0, 200.0
류, 사과, 기타사과, 1, 0, 154.5
과채류, 딸기, 설향, 1, 0, 1300.0
류, 사과, 미얀마, 1, 0, 151.0
류, 사과, 미얀마, 1, 0, 181.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 사과, 기타사과, 1, 0, 150.0
류, 사과, 미얀마, 1, 0, 224.5
과채류, 딸기, 설향, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 161.5
류, 사과, 미얀마, 1, 0, 269.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 망고, 망고, 0, 0, 1290.909
류, 망고, 망고, 0, 0, 1290.909
과채류, 딸기, 설향, 1, 0, 1400.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 만감, 기타만감, 1, 0, 580.0
류, 오이, 기타오이, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 오이, 백다다기, 1, 0, 520.0
류, 오이, 백다다기, 1, 0, 400.0
류, 오이, 백다다기, 1, 0, 500.0
류, 오이, 백다다기, 1, 0, 360.0
류, 오이, 백다다기, 1, 0, 450.0
류, 오이, 기타오이, 1, 0, 700.0
과채류, 토마토, 완숙토마토, 1, 0, 316.0
류, 감귤, 조생귤, 1, 0, 154.0
류, 단감, 부유, 1, 0, 236.0
과채류, 딸기, 설향, 1, 0, 1200.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 단감, 부유, 1, 0, 120.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 287.5
과채류, 딸기, 설향, 1, 0, 1150.0
류, 파프리카, 빨강파프리카, 1, 0, 805.0
과채류, 딸기, 설향, 1, 0, 1000.0
류, 사과, 미얀마, 1, 0, 597.5
류, 사과, 기타사과, 1, 0, 110.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 감귤, 조생귤, 1, 0, 310.0
류, 감귤, 조생귤, 1, 0, 120.0
류, 사과, 기타사과, 1, 0, 162.0
류, 사과, 기타사과, 1, 0, 171.0
류, 양상추, 샤니레타스, 1, 0, 430.0
류, 사과, 기타사과, 1, 0, 166.5
류, 기타, 라디초우, 1, 0, 227.3
류, 사과, 미얀마, 1, 0, 339.5
류, 사과, 미얀마, 1, 0, 351.0
, 감자, 수미, 1, 0, 183.75
류, 표고버섯, 기타표고버섯, 1, 0, 1166.6666
채류, 부추, 영양부추, 1, 0, 483.0
류, 호박, 호박고지, 1, 0, 1520.0
류, 단감, 부유, 1, 0, 160.0
채소류, 마늘, 깐마늘 남도, 1, 0, 750.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 은행, 은행, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 1350.0
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 호박, 호박고지, 1, 0, 1920.0
류, 곶감, 기타곶감, 1, 0, 520.0
, 콩, 서리태, 1, 0, 530.0
류, 감귤, 조생귤, 1, 0, 140.0
채류, 깻잎, 깻잎, 1, 0, 1250.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 단감, 부유, 1, 0, 170.0
채류, 깻잎, 깻잎순, 1, 0, 466.66666
류, 파인애플, 파인애플, 0, 0, 200.0
채류, 깻잎, 깻잎, 1, 0, 800.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 파인애플, 파인애플, 0, 0, 200.0
류, 레몬, 레몬, 0, 0, 382.35294
류, 사과, 미야비, 1, 0, 400.0
류, 바나나, 기타바나나, 1, 0, 200.0
과채류, 토마토, 완숙토마토, 1, 0, 260.0
류, 사과, 미얀마, 1, 0, 96.0
류, 마, 기타마, 1, 0, 399.0
류, 바나나, 바나나, 0, 0, 200.0
채류, 깻잎, 깻잎, 1, 0, 1300.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 207.5
류, 감귤, 조생귤, 1, 0, 172.0
류, 파인애플, 파인애플, 0, 0, 200.0
류, 감귤, 조생귤, 1, 0, 260.0
류, 감귤, 조생귤, 1, 0, 140.0
류, 호두, 기타호두, 1, 0, 480.0
류, 바나나, 기타바나나, 1, 0, 200.0
과채류, 수박, 수박, 1, 0, 384.44446
과채류, 딸기, 설향, 1, 0, 570.0
류, 호두, 기타호두, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 감귤, 조생귤, 1, 0, 224.0
류, 감귤, 조생귤, 1, 0, 140.0
과채류, 딸기, 설향, 1, 0, 1250.0
류, 사과, 미얀마, 1, 0, 330.0
류, 사과, 미얀마, 1, 0, 129.5
류, 사과, 미얀마, 1, 0, 275.0
류, 바나나, 기타바나나, 1, 0, 100.0
채류, 깻잎, 깻잎, 1, 0, 766.6667
류, 포도, 레드글로브, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1850.0
류, 사과, 미얀마, 1, 0, 119.5
채류, 깻잎, 깻잎, 1, 0, 1400.0
류, 바나나, 기타바나나, 1, 0, 100.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 감귤, 조생귤, 1, 0, 290.0
류, 바나나, 바나나, 0, 0, 242.3077
류, 포도, 레드글로브, 1, 0, 550.0
류, 사과, 기타사과, 1, 0, 440.0
류, 오이, 백다다기, 1, 0, 560.0
류, 사과, 미얀마, 1, 0, 181.5
류, 감귤, 조생귤, 1, 0, 140.0
류, 호두, 기타호두, 1, 0, 480.0
과채류, 딸기, 장희, 1, 0, 860.0
류, 바나나, 바나나, 1, 0, 138.46153
류, 사과, 미얀마, 1, 0, 420.0
류, 바나나, 기타바나나, 1, 0, 200.0
류, 포도, 샤인마스캇, 1, 0, 395.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 사과, 미얀마, 1, 0, 299.5
과채류, 딸기, 금실, 1, 0, 870.0
채류, 상추, 흑적, 1, 0, 425.0
류, 단감, 부유, 1, 0, 185.0
과채류, 토마토, 완숙토마토, 1, 0, 260.0
류, 오이, 기타오이, 1, 0, 200.0
류, 포도, 레드글로브, 1, 0, 550.0
류, 만감, 한라봉, 1, 0, 266.66666
, 고구마, 기타, 1, 0, 145.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 바나나, 기타바나나, 1, 0, 191.66667
류, 바나나, 바나나, 0, 0, 288.46155
과채류, 딸기, 설향, 1, 0, 1100.0
과채류, 딸기, 장희, 1, 0, 1280.0
류, 사과, 미얀마, 1, 0, 179.5
과채류, 딸기, 설향, 1, 0, 1850.0
류, 사과, 후지, 1, 0, 340.0
류, 호두, 기타호두, 1, 0, 480.0
류, 오이, 백다다기, 1, 0, 370.0
과채류, 딸기, 설향, 1, 0, 830.0
류, 사과, 미얀마, 1, 0, 119.5
과채류, 토마토, 토마토, 1, 0, 900.0
류, 포도, 레드글로브, 1, 0, 550.0
류, 사과, 미얀마, 1, 0, 322.5
류, 바나나, 바나나, 0, 0, 234.61539
류, 호두, 기타호두, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 바나나, 바나나, 1, 0, 200.0
류, 오이, 백다다기, 1, 0, 500.0
류, 사과, 후지, 1, 0, 202.0
류, 바나나, 기타바나나, 1, 0, 100.0
과채류, 토마토, 토마토, 1, 0, 152.0
류, 사과, 후지, 1, 0, 355.0
류, 포도, 레드글로브, 1, 0, 550.0
류, 사과, 로얄부사, 1, 0, 430.0
류, 바나나, 바나나, 0, 0, 192.3077
류, 만감, 한라봉, 1, 0, 266.66666
과채류, 방울토마토, 방울토마토, 1, 0, 160.0
류, 바나나, 기타바나나, 1, 0, 241.66667
류, 바나나, 바나나, 0, 0, 242.3077
류, 포도, 레드글로브, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 오이, 백다다기, 1, 0, 520.0
류, 사과, 후지, 1, 0, 200.0
류, 사과, 기타사과, 1, 0, 470.0
류, 호두, 기타호두, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 양상추, 기타양상추, 1, 0, 375.0
과채류, 딸기, 설향, 1, 0, 1550.0
류, 사과, 미얀마, 1, 0, 204.5
류, 사과, 미얀마, 1, 0, 237.5
과채류, 딸기, 설향, 1, 0, 393.33334
류, 사과, 미야비, 1, 0, 440.0
과채류, 딸기, 설향, 1, 0, 650.0
, 콩, 기타콩, 1, 0, 470.0
류, 망고, 망고, 0, 0, 1290.909
류, 호두, 기타호두, 1, 0, 480.0
류, 바나나, 바나나, 0, 0, 288.46155
류, 바나나, 기타바나나, 1, 0, 241.66667
류, 오이, 백다다기, 1, 0, 400.0
류, 양상추, 기타양상추, 1, 0, 375.0
류, 사과, 미얀마, 1, 0, 165.0
류, 사과, 후지, 1, 0, 180.0
류, 감귤, 조생귤, 1, 0, 226.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 사과, 미얀마, 1, 0, 330.5
류, 바나나, 기타바나나, 1, 0, 191.66667
류, 양상추, 기타양상추, 1, 0, 375.0
류, 바나나, 바나나, 0, 0, 288.46155
류, 사과, 후지, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 사과, 미얀마, 1, 0, 160.0
류, 호두, 기타호두, 1, 0, 480.0
류, 오이, 백다다기, 1, 0, 500.0
류, 망고, 망고, 0, 0, 1290.909
과채류, 딸기, 설향, 1, 0, 650.0
류, 사과, 후지, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 219.5
류, 사과, 미얀마, 1, 0, 101.0
류, 마, 기타마, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 239.5
과채류, 딸기, 설향, 1, 0, 1400.0
류, 바나나, 바나나, 1, 0, 200.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 수박, 수박, 1, 0, 380.0
류, 오이, 백다다기, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 96.0
류, 호두, 기타호두, 1, 0, 480.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 호두, 기타호두, 1, 0, 480.0
류, 사과, 미얀마, 1, 0, 224.5
류, 사과, 미얀마, 1, 0, 272.5
류, 오이, 백다다기, 1, 0, 450.0
과채류, 딸기, 설향, 1, 0, 1500.0
과채류, 딸기, 설향, 1, 0, 1050.0
류, 오이, 기타오이, 1, 0, 700.0
과채류, 딸기, 설향, 1, 0, 1050.0
과채류, 딸기, 설향, 1, 0, 1166.6666
류, 단감, 부유, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 720.0
류, 단감, 부유, 1, 0, 320.0
류, 감귤, 조생귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1380.0
류, 단감, 부유, 1, 0, 160.0
과채류, 딸기, 설향, 1, 0, 1315.0
류, 포도, 샤인마스캇, 1, 0, 755.0
류, 사과, 미얀마, 1, 0, 161.0
류, 사과, 기타사과, 1, 0, 248.0
류, 사과, 미얀마, 1, 0, 114.5
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 275.0
류, 사과, 미얀마, 1, 0, 124.5
류, 사과, 기타사과, 1, 0, 279.5
류, 사과, 기타사과, 1, 0, 284.5
채소류, 쪽파, 깐쪽파, 1, 0, 450.0
채소류, 쪽파, 깐쪽파, 1, 0, 400.0
채소류, 쪽파, 깐쪽파, 1, 0, 600.0
, 콩, 서리태, 1, 0, 530.0
채소류, 양파, 양파, 1, 0, 133.0
류, 당근, 당근, 1, 0, 341.25
류, 사과, 미얀마, 1, 0, 62.5
류, 사과, 미얀마, 1, 0, 115.0
류, 가지, 가지, 1, 0, 457.8
류, 사과, 미얀마, 1, 0, 145.0
류, 사과, 미얀마, 1, 0, 242.5
류, 사과, 미얀마, 1, 0, 244.0
류, 사과, 기타사과, 1, 0, 179.5
과채류, 딸기, 설향, 1, 0, 1600.0
류, 사과, 미야비, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 162.5
, 콩, 기타콩, 1, 0, 470.0
과채류, 딸기, 설향, 1, 0, 1450.0
, 콩, 기타콩, 1, 0, 470.0
, 콩, 기타콩, 1, 0, 470.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 사과, 후지, 1, 0, 190.0
류, 만감, 한라봉, 1, 0, 266.66666
류, 사과, 미얀마, 1, 0, 203.0
과채류, 딸기, 설향, 1, 0, 620.0
류, 사과, 미야비, 1, 0, 370.0
류, 감귤, 조생귤, 1, 0, 86.666664
류, 감귤, 조생귤, 1, 0, 86.666664
류, 사과, 미얀마, 1, 0, 221.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 감귤, 레드향, 1, 0, 466.66666
과채류, 딸기, 설향, 1, 0, 586.6667
류, 감귤, 조생귤, 1, 0, 93.333336
과채류, 방울토마토, 대추방울, 1, 0, 360.0
류, 사과, 미얀마, 1, 0, 90.0
