류, 표고버섯, 표고버섯, 1, 0, 260.0
채소류, 양파, 기타양파, 1, 0, 183.33333
채소류, 양파, 기타양파, 1, 0, 186.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 장희, 1, 0, 660.0
과채류, 딸기, 설향, 1, 0, 320.0
류, 감귤, 비가림감귤, 1, 0, 130.0
류, 포도, 샤인마스캇, 1, 0, 950.0
류, 사과, 후지, 1, 0, 285.0
과채류, 딸기, 장희, 1, 0, 890.0
류, 포도, 샤인마스캇, 1, 0, 950.0
류, 감귤, 기타감귤, 1, 0, 320.0
류, 감귤, 천혜향, 1, 0, 433.33334
류, 만감, 기타만감, 1, 0, 666.6667
과채류, 딸기, 설향, 1, 0, 1400.0
채소류, 풋고추, 청양, 1, 0, 850.0
류, 새송이, 새송이버섯, 1, 0, 120.0
류, 피망(단고추), 청피망, 1, 0, 886.0
채소류, 풋고추, 롱그린, 1, 0, 500.0
류, 단감, 부유, 1, 0, 170.0
류, 만감, 기타만감, 1, 0, 722.2222
류, 감귤, 조생귤, 1, 0, 190.0
채소류, 풋고추, 청양, 1, 0, 850.0
류, 바나나, 바나나, 0, 0, 200.0
채류, 시금치, 시금치, 1, 0, 175.0
과채류, 딸기, 설향, 1, 0, 1400.0
류, 감귤, 기타감귤, 1, 0, 224.0
채소류, 풋고추, 청양, 1, 0, 900.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 86.0
류, 감귤, 조생귤, 1, 0, 70.0
채류, 배추, 월동배추, 1, 0, 32.0
류, 만감, 한라봉, 1, 0, 533.3333
과채류, 딸기, 설향, 1, 0, 500.0
과채류, 딸기, 기타딸기, 1, 0, 800.0
류, 감귤, 기타감귤, 1, 0, 200.0
, 고구마, 기타, 1, 0, 230.0
채소류, 풋고추, 청양, 1, 0, 700.0
류, 감귤, 조생귤, 1, 0, 186.0
과채류, 딸기, 설향, 1, 0, 1150.0
과채류, 방울토마토, 대추방울, 1, 0, 340.0
, 고구마, 밤고구마, 1, 0, 135.0
과채류, 딸기, 설향, 1, 0, 400.0
류, 사과, 후지, 1, 0, 150.0
채류, 미나리, 미나리, 1, 0, 1150.0
, 고구마, 기타, 1, 0, 230.0
, 고구마, 밤고구마, 1, 0, 135.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 오이, 취청, 1, 0, 577.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 187.5
류, 호박, 애호박, 1, 0, 516.6667
채류, 숙주나물, 숙주나물, 1, 0, 128.57143
류, 감귤, 조생귤, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 269.5
류, 사과, 미얀마, 1, 0, 94.5
류, 사과, 미얀마, 1, 0, 219.5
류, 사과, 미얀마, 1, 0, 144.5
류, 사과, 미얀마, 1, 0, 162.5
류, 사과, 미얀마, 1, 0, 169.5
류, 사과, 미얀마, 1, 0, 101.5
류, 사과, 미얀마, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 172.0
류, 사과, 미얀마, 1, 0, 229.5
과채류, 딸기, 기타딸기, 1, 0, 3850.0
과채류, 방울토마토, 대추방울, 1, 0, 433.33334
류, 포도, 샤인마스캇, 1, 0, 575.0
채소류, 쪽파, 쪽파, 1, 0, 200.0
류, 치커리, 치커리, 1, 0, 250.0
과채류, 딸기, 기타딸기, 1, 0, 3150.0
채소류, 홍고추, 홍고추, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 280.0
채류, 봄동배추, 봄동배추, 1, 0, 134.0
과채류, 딸기, 기타딸기, 1, 0, 5100.0
류, 감귤, 조생귤, 1, 0, 210.0
류, 오이, 취청, 1, 0, 635.0
류, 호두, 기타호두, 1, 0, 1625.0
, 감자, 두백, 1, 0, 157.5
채소류, 양파, 기타양파, 1, 0, 183.33333
작물류, 땅콩, 피땅콩, 1, 0, 205.0
과채류, 토마토, 기타토마토, 1, 0, 130.0
류, 바나나, 기타바나나, 1, 0, 207.6923
과채류, 딸기, 기타딸기, 1, 0, 720.0
채소류, 양파, 기타양파, 1, 0, 186.0
류, 감귤, 비가림감귤, 1, 0, 130.0
류, 감귤, 조생귤, 1, 0, 250.0
류, 바나나, 기타바나나, 1, 0, 246.15384
류, 배, 신고, 1, 0, 80.0
류, 바나나, 기타바나나, 1, 0, 230.76923
과채류, 딸기, 설향, 1, 0, 600.0
류, 감귤, 기타감귤, 1, 0, 390.0
과채류, 딸기, 장희, 1, 0, 980.0
류, 밤, 기타밤, 1, 0, 380.0
류, 바나나, 기타바나나, 1, 0, 246.15384
류, 배, 신고, 1, 0, 80.0
류, 감귤, 비가림감귤, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1430.0
류, 단감, 부유, 1, 0, 190.0
채류, 시금치, 섬초, 1, 0, 380.0
과채류, 딸기, 설향, 1, 0, 1020.0
류, 감귤, 조생귤, 1, 0, 216.0
류, 감귤, 천혜향, 1, 0, 433.33334
류, 배, 신고, 1, 0, 66.666664
류, 바나나, 기타바나나, 1, 0, 192.3077
채소류, 쪽파, 깐쪽파, 1, 0, 740.0
채류, 깻잎, 기타깻잎, 1, 0, 125.0
과채류, 수박, 수박, 1, 0, 416.66666
류, 바나나, 기타바나나, 1, 0, 192.3077
류, 감귤, 기타감귤, 1, 0, 130.0
채류, 시금치, 시금치, 1, 0, 120.0
과채류, 토마토, 완숙토마토, 1, 0, 322.0
류, 호박, 단호박, 0, 0, 380.0
류, 단감, 부유, 1, 0, 150.0
채류, 시금치, 시금치, 1, 0, 260.0
과채류, 딸기, 설향, 1, 0, 1200.0
류, 바나나, 기타바나나, 1, 0, 192.3077
채류, 상추, 적상추, 1, 0, 930.0
과채류, 딸기, 장희, 1, 0, 1250.0
채류, 시금치, 시금치, 1, 0, 80.0
채류, 시금치, 섬초, 1, 0, 380.0
채류, 배추, 월동배추, 1, 0, 51.0
과채류, 딸기, 장희, 1, 0, 1060.0
과채류, 수박, 수박, 1, 0, 416.66666
류, 포도, 샤인마스캇, 1, 0, 450.0
채류, 깻잎, 깻잎순, 1, 0, 222.22223
채소류, 풋고추, 모닝, 1, 0, 900.0
류, 오이, 취청, 1, 0, 380.0
채류, 양배추, 양배추, 1, 0, 46.0
, 고구마, 밤고구마, 1, 0, 263.0
과채류, 토마토, 기타토마토, 1, 0, 138.0
작물류, 참당귀, 당귀잎, 1, 0, 350.0
채소류, 풋고추, 청양, 1, 0, 550.0
채류, 미나리, 돌미나리, 1, 0, 595.0
채류, 깻잎, 깻잎, 1, 0, 666.6667
채소류, 대파, 대파, 1, 0, 205.0
류, 감귤, 비가림감귤, 1, 0, 340.0
채소류, 풋고추, 청양, 1, 0, 850.0
류, 바나나, 기타바나나, 1, 0, 192.3077
류, 비트(붉은사탕무우), 비트, 1, 0, 156.0
작물류, 참당귀, 당귀잎, 1, 0, 500.0
채류, 깻잎, 깻잎, 1, 0, 1000.0
채류, 시금치, 시금치, 1, 0, 366.66666
과채류, 토마토, 토마토, 1, 0, 320.0
과채류, 딸기, 설향, 1, 0, 810.0
채류, 시금치, 시금치, 1, 0, 370.0
채류, 시금치, 시금치, 1, 0, 120.0
채류, 시금치, 섬초, 1, 0, 330.0
류, 파프리카, 빨강파프리카, 1, 0, 680.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 사과, 후지, 1, 0, 230.0
 해조류, 파래, 매생이, 1, 0, 200.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 225.0
채소류, 건고추, 양건, 1, 0, 1283.3334
과채류, 딸기, 금실, 1, 0, 1900.0
류, 호박, 쥬키니호박, 1, 0, 225.0
채소류, 대파, 대파, 1, 0, 235.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 123.333336
채류, 시금치, 섬초, 1, 0, 430.0
채류, 청경채, 청경채, 1, 0, 282.5
류, 포도, 샤인마스캇, 1, 0, 725.0
류, 양상추, 기타양상추, 1, 0, 291.25
채류, 시금치, 시금치, 1, 0, 150.0
류, 감귤, 기타감귤, 1, 0, 190.0
채소류, 건고추, 양건, 1, 0, 1283.3334
작물류, 참당귀, 당귀잎, 1, 0, 500.0
채소류, 풋고추, 녹광, 1, 0, 390.0
류, 무, 무말랭이, 1, 0, 402.06186
채소류, 풋고추, 청양, 1, 0, 485.0
류, 사과, 기타사과, 1, 0, 485.0
채류, 깻잎, 깻잎순, 1, 0, 650.0
채소류, 쪽파, 깐쪽파, 1, 0, 380.0
채류, 시금치, 시금치, 1, 0, 280.0
과채류, 딸기, 장희, 1, 0, 725.0
과채류, 딸기, 설향, 1, 0, 1175.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 220.0
채류, 깻잎, 기타깻잎, 1, 0, 275.0
채류, 배추, 쌈배추, 1, 0, 87.5
채소류, 풋고추, 청양, 1, 0, 880.0
과채류, 토마토, 토마토, 1, 0, 160.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 237.5
류, 오이, 백다다기, 1, 0, 477.77777
류, 오이, 취청, 1, 0, 480.0
채소류, 풋고추, 청양, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 1250.0
채류, 시금치, 시금치, 1, 0, 212.5
과채류, 딸기, 설향, 1, 0, 1050.0
채류, 시금치, 시금치, 1, 0, 170.0
채류, 시금치, 섬초, 1, 0, 330.0
채소류, 홍고추, 홍청양, 1, 0, 280.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 110.0
채소류, 풋고추, 오이고추, 1, 0, 430.0
작물류, 참당귀, 당귀잎, 1, 0, 780.0
채소류, 풋고추, 청양, 1, 0, 790.0
채류, 시금치, 섬초, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 800.0
류, 만감, 기타만감, 1, 0, 700.0
채류, 시금치, 시금치, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 800.0
채류, 부추, 일반부추, 1, 0, 521.4286
류, 오이, 백다다기, 1, 0, 460.0
채류, 시금치, 시금치, 1, 0, 240.0
류, 양상추, 샤니레타스, 1, 0, 315.29413
류, 콜라비(순무양배추), 적콜라비, 1, 0, 103.333336
과채류, 딸기, 설향, 1, 0, 700.0
채소류, 풋고추, 녹광, 1, 0, 350.0
류, 감귤, 레드향, 1, 0, 666.6667
채소류, 풋고추, 청양, 1, 0, 520.0
채소류, 풋고추, 청양, 1, 0, 486.72568
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 206.25
과채류, 딸기, 설향, 1, 0, 1400.0
류, 오이, 가시오이, 1, 0, 586.0
류, 단감, 부유, 1, 0, 240.0
, 고구마, 밤고구마, 1, 0, 135.0
과채류, 딸기, 설향, 1, 0, 850.0
류, 사과, 미얀마, 1, 0, 170.0
류, 사과, 후지, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 1350.0
류, 감귤, 기타감귤, 1, 0, 240.0
류, 감귤, 조생귤, 1, 0, 100.0
류, 만감, 한라봉, 1, 0, 566.6667
류, 사과, 미얀마, 1, 0, 190.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 포도, 샤인마스캇, 1, 0, 725.0
채소류, 쪽파, 깐쪽파, 1, 0, 420.0
류, 단감, 부유, 1, 0, 263.0
채소류, 풋고추, 청양, 1, 0, 930.0
류, 호박, 애호박, 1, 0, 516.6667
채류, 고구마순, 건고구마순, 1, 0, 3500.0
채소류, 풋고추, 청양, 1, 0, 930.0
류, 취나물, 건취나물, 1, 0, 3600.0
류, 무, 무말랭이, 1, 0, 1000.0
류, 감귤, 조생귤, 1, 0, 200.0
류, 연근, 연근, 1, 0, 550.0
채류, 고수, 고수, 1, 0, 1300.0
과채류, 딸기, 기타딸기, 1, 0, 850.0
류, 도라지, 기타도라지, 1, 0, 2600.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 183.75
채류, 시레기, 시레기, 1, 0, 250.0
류, 사과, 미얀마, 1, 0, 187.0
류, 사과, 미얀마, 1, 0, 55.5
채류, 상추, 청상추, 1, 0, 350.0
류, 연근, 기타연근, 1, 0, 700.0
류, 고사리, 고사리, 0, 0, 560.0
류, 오이, 취청, 1, 0, 596.0
류, 사과, 미얀마, 1, 0, 220.0
류, 사과, 미얀마, 1, 0, 114.5
류, 사과, 미얀마, 1, 0, 216.5
류, 사과, 미얀마, 1, 0, 130.0
류, 사과, 미얀마, 1, 0, 263.0
류, 사과, 미얀마, 1, 0, 185.0
류, 사과, 미얀마, 1, 0, 201.0
류, 사과, 미얀마, 1, 0, 315.0
채소류, 쪽파, 쪽파, 1, 0, 460.0
과채류, 방울토마토, 대추방울, 1, 0, 400.0
류, 감귤, 조생귤, 1, 0, 240.0
과채류, 딸기, 기타딸기, 1, 0, 1900.0
류, 포도, 샤인마스캇, 1, 0, 825.0
채류, 봄동배추, 봄동배추, 1, 0, 132.0
채소류, 쪽파, 쪽파, 1, 0, 400.0
류, 포도, 샤인마스캇, 1, 0, 825.0
과채류, 딸기, 기타딸기, 1, 0, 2800.0
채소류, 쪽파, 깐쪽파, 1, 0, 320.0
과채류, 딸기, 장희, 1, 0, 1060.0
류, 감귤, 비가림감귤, 1, 0, 150.0
과채류, 딸기, 기타딸기, 1, 0, 1150.0
류, 감귤, 조생귤, 1, 0, 360.0
채류, 상추, 적상추, 1, 0, 930.0
과채류, 토마토, 기타토마토, 1, 0, 138.0
채소류, 마늘, 깐마늘 대서, 1, 0, 680.0
류, 곶감, 곶감, 1, 0, 1000.0
과채류, 딸기, 설향, 1, 0, 810.0
과채류, 딸기, 설향, 1, 0, 1300.0
류, 감귤, 조생귤, 1, 0, 270.0
류, 감귤, 기타감귤, 1, 0, 312.0
류, 단감, 부유, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 650.0
과채류, 딸기, 기타딸기, 1, 0, 1550.0
류, 포도, 샤인마스캇, 1, 0, 850.0
채소류, 마늘, 깐마늘 대서, 1, 0, 720.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 포도, 샤인마스캇, 1, 0, 850.0
과채류, 딸기, 설향, 1, 0, 380.0
류, 감귤, 조생귤, 1, 0, 220.0
채소류, 풋고추, 청양, 1, 0, 850.0
채소류, 대파, 대파, 1, 0, 200.0
류, 양상추, 샤니레타스, 1, 0, 315.29413
채소류, 대파, 대파, 1, 0, 235.0
류, 양상추, 샤니레타스, 1, 0, 315.29413
채소류, 대파, 대파, 1, 0, 235.0
류, 바나나, 기타바나나, 1, 0, 200.0
과채류, 토마토, 토마토, 1, 0, 280.0
채소류, 대파, 대파, 1, 0, 235.0
과채류, 딸기, 설향, 1, 0, 1350.0
채류, 시금치, 섬초, 1, 0, 500.0
류, 단감, 부유, 1, 0, 260.0
류, 단감, 부유, 1, 0, 250.0
과채류, 딸기, 설향, 1, 0, 1110.0
채류, 깻잎, 깻잎순, 1, 0, 237.5
류, 바나나, 기타바나나, 1, 0, 261.53845
채류, 시금치, 섬초, 1, 0, 330.0
류, 곶감, 기타, 1, 0, 560.0
류, 바나나, 기타바나나, 1, 0, 261.53845
류, 만감, 기타만감, 1, 0, 633.3333
류, 무, 세척무, 1, 0, 75.0
채류, 깻잎, 기타깻잎, 1, 0, 262.5
류, 감귤, 조생귤, 1, 0, 200.0
류, 바나나, 기타바나나, 1, 0, 246.15384
류, 감귤, 비가림감귤, 1, 0, 400.0
과채류, 딸기, 장희, 1, 0, 510.0
류, 밤, 대보, 1, 0, 600.0
류, 양상추, 샤니레타스, 1, 0, 315.29413
채류, 시금치, 섬초, 1, 0, 350.0
류, 감귤, 기타감귤, 1, 0, 150.0
류, 바나나, 기타바나나, 1, 0, 230.76923
채류, 양배추, 양배추, 1, 0, 42.25352
류, 사과, 후지, 1, 0, 316.0
류, 무, 세척무, 1, 0, 75.0
류, 감귤, 천혜향, 1, 0, 433.33334
류, 양상추, 샤니레타스, 1, 0, 317.64706
채류, 시금치, 시금치, 1, 0, 100.0
채류, 깻잎, 깻잎, 1, 0, 816.6667
류, 바나나, 기타바나나, 1, 0, 246.15384
, 감자, 기타감자, 1, 0, 226.0
류, 바나나, 기타바나나, 1, 0, 192.3077
류, 사과, 후지, 1, 0, 200.0
채소류, 풋고추, 청양, 1, 0, 880.0
류, 감귤, 비가림감귤, 1, 0, 450.0
채류, 시금치, 섬초, 1, 0, 480.0
과채류, 딸기, 장희, 1, 0, 780.0
과채류, 딸기, 설향, 1, 0, 1450.0
채소류, 풋고추, 오이고추, 1, 0, 380.0
채류, 시금치, 시금치, 1, 0, 100.0
류, 바나나, 기타바나나, 1, 0, 192.3077
채류, 시금치, 섬초, 1, 0, 310.0
채소류, 건고추, 양건, 1, 0, 1366.6666
류, 포도, 샤인마스캇, 1, 0, 575.0
채소류, 건고추, 양건, 1, 0, 1366.6666
류, 표고버섯, 표고버섯, 1, 0, 750.0
류, 양송이, 양송이, 1, 0, 1000.0
채소류, 풋고추, 청양, 1, 0, 980.0
채류, 깻잎, 깻잎순, 1, 0, 183.33333
채류, 깻잎, 기타깻잎, 1, 0, 587.5
류, 바나나, 기타바나나, 1, 0, 192.3077
작물류, 유채, 식용, 1, 0, 230.0
과채류, 딸기, 설향, 1, 0, 925.0
채류, 시금치, 섬초, 1, 0, 320.0
채류, 시금치, 시금치, 1, 0, 140.0
류, 단감, 부유, 1, 0, 170.0
채류, 고수, 고수, 1, 0, 2200.0
류, 호박, 쥬키니호박, 1, 0, 315.0
과채류, 딸기, 설향, 1, 0, 1450.0
류, 바나나, 기타바나나, 1, 0, 192.3077
채소류, 풋고추, 녹광, 1, 0, 350.0
류, 파프리카, 빨강파프리카, 1, 0, 680.0
류, 감귤, 기타감귤, 1, 0, 240.0
채소류, 풋고추, 청양, 1, 0, 900.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 250.0
류, 양송이, 양송이, 1, 0, 1000.0
채류, 시금치, 시금치, 1, 0, 90.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 226.25
채류, 미나리, 돌미나리, 1, 0, 542.5
류, 콜라비(순무양배추), 적콜라비, 1, 0, 90.0
류, 적채, 적채, 1, 0, 95.0
과채류, 딸기, 설향, 1, 0, 900.0
류, 파프리카, 빨강파프리카, 1, 0, 560.0
채소류, 꽈리고추, 꽈리고추, 1, 0, 725.0
류, 치커리, 기타치커리, 1, 0, 150.0
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 125.0
류, 표고버섯, 표고버섯, 1, 0, 750.0
류, 감귤, 기타감귤, 1, 0, 130.0
채류, 시금치, 시금치, 1, 0, 200.0
채소류, 쪽파, 깐쪽파, 1, 0, 400.0
채류, 고수, 고수, 1, 0, 2150.0
류, 포도, 샤인마스캇, 1, 0, 450.0
채류, 시금치, 시금치, 1, 0, 80.0
류, 연근, 연근, 1, 0, 233.33333
류, 무, 세척무, 1, 0, 92.5
과채류, 딸기, 기타딸기, 1, 0, 1600.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 133.33333
류, 단감, 부유, 1, 0, 180.0
채류, 시금치, 시금치, 1, 0, 380.0
과채류, 방울토마토, 대추방울, 1, 0, 333.33334
채류, 부추, 일반부추, 1, 0, 440.0
채소류, 풋고추, 청양, 1, 0, 580.0
채류, 시금치, 시금치, 1, 0, 225.0
채류, 고수, 고수, 1, 0, 2100.0
채류, 미나리, 돌미나리, 1, 0, 522.5
과채류, 딸기, 설향, 1, 0, 1175.0
류, 망고, 망고, 1, 0, 840.0
채류, 부추, 기타부추, 1, 0, 700.0
채류, 시금치, 시금치, 1, 0, 255.0
류, 오이, 백다다기, 1, 0, 572.2222
류, 칼리플라워(꽃양배추), 칼리플라워, 1, 0, 250.0
류, 콜라비(순무양배추), 적콜라비, 1, 0, 120.0
과채류, 딸기, 설향, 1, 0, 1150.0
채류, 시금치, 시금치, 1, 0, 300.0
채류, 얼갈이배추, 알배기, 1, 0, 118.75
채류, 고수, 고수, 1, 0, 1600.0
, 감자, 수미, 1, 0, 62.5
류, 사과, 미얀마, 1, 0, 200.0
류, 사과, 미얀마, 1, 0, 334.5
류, 망고, 망고, 1, 0, 840.0
류, 호박, 애호박, 1, 0, 120.0
채류, 시금치, 시금치, 1, 0, 240.0
류, 사과, 미얀마, 1, 0, 239.5
채류, 시금치, 시금치, 1, 0, 370.0
류, 사과, 미얀마, 1, 0, 344.5
류, 감귤, 조생귤, 1, 0, 8400.64
채소류, 쪽파, 깐쪽파, 1, 0, 410.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 사과, 미얀마, 1, 0, 285.5
류, 사과, 미얀마, 1, 0, 180.0
류, 사과, 미얀마, 1, 0, 369.5
 해조류, 미역, 기타, 1, 0, 200.0
류, 오이, 취청, 1, 0, 596.0
류, 사과, 미얀마, 1, 0, 315.0
과채류, 딸기, 설향, 1, 0, 1650.0
류, 호박, 건호박, 1, 0, 3200.0
과채류, 딸기, 설향, 1, 0, 600.0
채류, 고구마순, 건고구마순, 1, 0, 3500.0
류, 감귤, 기타감귤, 1, 0, 312.0
류, 사과, 미얀마, 1, 0, 339.5
채류, 시금치, 시금치, 1, 0, 220.0
류, 감귤, 조생귤, 1, 0, 110.0
류, 취나물, 건취나물, 1, 0, 3600.0
류, 사과, 후지, 1, 0, 215.0
류, 사과, 미얀마, 1, 0, 330.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 무, 무말랭이, 1, 0, 1000.0
가공, 통조림, 기타통조림, 1, 0, 3432.0
류, 사과, 미얀마, 1, 0, 444.5
류, 연근, 연근, 1, 0, 550.0
과채류, 딸기, 설향, 1, 0, 1100.0
류, 도라지, 기타도라지, 1, 0, 2600.0
채류, 상추, 포기찹, 1, 0, 600.0
류, 사과, 미얀마, 1, 0, 335.0
채류, 시레기, 시레기, 1, 0, 250.0
류, 감귤, 조생귤, 1, 0, 180.0
과채류, 딸기, 설향, 1, 0, 700.0
류, 연근, 기타연근, 1, 0, 700.0
류, 브로코리(녹색꽃양배추), 브로코리, 1, 0, 183.75
류, 고사리, 고사리, 0, 0, 560.0
과채류, 방울토마토, 대추방울, 1, 0, 433.33334
류, 치커리, 치커리, 1, 0, 235.0
류, 치커리, 치커리, 1, 0, 250.0
과채류, 딸기, 기타딸기, 1, 0, 3650.0
류, 감귤, 조생귤, 1, 0, 200.0
채소류, 대파, 대파, 1, 0, 200.0
류, 만가닥, 만가닥, 1, 0, 320.0
과채류, 딸기, 기타딸기, 1, 0, 3150.0
류, 만가닥, 만가닥, 1, 0, 320.0
채류, 봄동배추, 봄동배추, 1, 0, 142.0
류, 만감, 하귤, 1, 0, 560.0
류, 만감, 하귤, 1, 0, 560.0
류, 만감, 하귤, 1, 0, 560.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 207.5
채류, 깻잎, 깻잎, 1, 0, 1180.0
채류, 얼갈이배추, 얼갈이배추, 1, 0, 207.5
류, 감귤, 조생귤, 1, 0, 260.0
과채류, 딸기, 기타딸기, 1, 0, 1750.0
과채류, 토마토, 완숙토마토, 1, 0, 326.0
류, 배, 신고, 1, 0, 73.333336
류, 사과, 후지, 1, 0, 140.0
류, 포도, 샤인마스캇, 1, 0, 850.0
류, 무, 세척무, 1, 0, 75.0
과채류, 딸기, 설향, 1, 0, 310.0
과채류, 딸기, 설향, 1, 0, 380.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 감귤, 비가림감귤, 1, 0, 350.0
류, 사과, 후지, 1, 0, 160.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 은행, 기타은행, 1, 0, 150.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 무, 세척무, 1, 0, 75.0
류, 포도, 샤인마스캇, 1, 0, 350.0
채소류, 대파, 대파, 1, 0, 165.0
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 사과, 미얀마, 1, 0, 106.0
류, 사과, 미얀마, 1, 0, 182.5
류, 포도, 샤인마스캇, 1, 0, 350.0
채소류, 대파, 대파, 1, 0, 166.0
채소류, 대파, 대파, 1, 0, 165.0
류, 사과, 미얀마, 1, 0, 219.5
류, 포도, 샤인마스캇, 1, 0, 350.0
류, 포도, 샤인마스캇, 1, 0, 350.0
과채류, 딸기, 설향, 1, 0, 1300.0
과채류, 딸기, 설향, 1, 0, 500.0
과채류, 딸기, 설향, 1, 0, 500.0
류, 감귤, 기타감귤, 1, 0, 200.0
, 감자, 수미, 1, 0, 100.0
류, 사과, 미얀마, 1, 0, 229.5
류, 비트(붉은사탕무우), 비트, 1, 0, 210.0
류, 바나나, 기타바나나, 1, 0, 200.0
채류, 시금치, 시금치, 1, 0, 220.0
류, 감귤, 레드향, 1, 0, 666.6667
류, 바나나, 기타바나나, 1, 0, 261.53845
류, 사과, 미얀마, 1, 0, 214.5
채류, 봄동배추, 봄동배추, 1, 0, 155.0
, 감자, 수미, 1, 0, 185.0
류, 오이, 가시오이, 1, 0, 490.0
류, 사과, 미얀마, 1, 0, 450.0
류, 바나나, 기타바나나, 1, 0, 261.53845
채소류, 대파, 대파, 1, 0, 171.0
류, 바나나, 기타바나나, 1, 0, 246.15384
류, 사과, 미얀마, 1, 0, 270.5
류, 망고, 망고, 1, 0, 712.0
류, 바나나, 기타바나나, 1, 0, 230.76923
류, 사과, 미얀마, 1, 0, 329.5
채류, 시금치, 시금치, 1, 0, 220.0
과채류, 딸기, 설향, 1, 0, 860.0
채소류, 대파, 대파, 1, 0, 166.0
채류, 봄동배추, 봄동배추, 1, 0, 155.0
류, 바나나, 기타바나나, 1, 0, 246.15384
류, 감귤, 조생귤, 1, 0, 178.0
채소류, 건고추, 양건, 1, 0, 1366.6666
과채류, 딸기, 장희, 1, 0, 1000.0
류, 바나나, 기타바나나, 1, 0, 192.3077
과채류, 딸기, 설향, 1, 0, 700.0
채류, 시금치, 시금치, 1, 0, 200.0
류, 호박, 애호박, 1, 0, 150.0
채소류, 건고추, 양건, 1, 0, 1366.6666
류, 단감, 부유, 1, 0, 320.0
류, 포도, 샤인마스캇, 1, 0, 500.0
채류, 시금치, 시금치, 1, 0, 280.0
류, 바나나, 기타바나나, 1, 0, 192.3077
과채류, 딸기, 금실, 1, 0, 1450.0
, 고구마, 밤고구마, 1, 0, 36.0
과채류, 딸기, 장희, 1, 0, 1080.0
채류, 깻잎, 깻잎순, 1, 0, 487.5
류, 망고, 망고, 1, 0, 700.0
류, 새송이, 새송이버섯, 1, 0, 120.0
류, 바나나, 기타바나나, 1, 0, 192.3077
채류, 미나리, 미나리, 1, 0, 1125.0
, 고구마, 밤고구마, 1, 0, 36.0
류, 연근, 연근, 1, 0, 366.0
